EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-99-0119678,Pacific,Honolulu County,Hawaii,1st Congressional district,Unclassified,$10M or more,27808169,-0.00341513352365195,-0.96559026860986,1
EIN-30-0047635,Mountain,Maricopa County,Arizona,5th Congressional district,Education,$5M to $9.9M,1398847,0.0417872597052161,-0.138470489390819,1
EIN-52-2214807,South Atlantic,Prince George's County,Maryland,4th Congressional district,Human services,$100K to $499K,56496,-0.0923315413973475,-0.604492833766964,1
EIN-94-3212538,Pacific,Jackson County,Oregon,2nd Congressional district,Human services,$100K to $499K,204651,-0.21969917644255,-0.897118210947224,1
EIN-26-3975185,South Atlantic,Sumter County,Georgia,2nd Congressional district,Hospitals,$10M or more,258376,0.0781790103685171,0.0758572852146564,0
EIN-26-2937544,South Atlantic,Winchester city,Virginia,6th Congressional district,Human services,Less than $100K,65489,0.0580386924616411,-0.833562511061796,1
EIN-83-0973814,Mountain,Missoula County,Montana,1st Congressional district,Human services,$100K to $499K,9668,0.592350498191618,0.581637605488972,0
EIN-20-4151057,Pacific,Lane County,Oregon,4th Congressional district,Human services,$500K to $999K,44757,-0.262829035889613,-0.334097122811934,1
EIN-13-3971396,Mid-Atlantic,Westchester County,New York,17th Congressional district,Health,$10M or more,696780,0.12495841256217,0.107436238756429,0
EIN-23-2576149,Mid-Atlantic,Philadelphia County,Pennsylvania,2nd Congressional district,Unclassified,$1M to $4.9M,811413,0.0878109063504887,-0.430403918801113,1
EIN-35-2075631,East North Central,Marion County,Indiana,7th Congressional district,Human services,$100K to $499K,40864,-0.480379690688115,-0.782476269331993,1
EIN-87-0514210,Mountain,Salt Lake County,Utah,2nd Congressional district,Unclassified,$1M to $4.9M,2319618,0.259351921542062,-0.128446920821507,1
EIN-46-4657471,Mountain,Boulder County,Colorado,2nd Congressional district,Human services,$5M to $9.9M,344219,-0.0726794289821366,-0.145897433661279,1
EIN-57-1003750,South Atlantic,Richland County,South Carolina,6th Congressional district,Unclassified,$1M to $4.9M,1636903,0.145126403139172,-0.58610655459422,1
EIN-94-2503925,Pacific,Alameda County,California,12th Congressional district,Human services,$1M to $4.9M,1432353,-0.00814403637932961,-0.547073809539039,1
EIN-26-1457703,East South Central,Blount County,Tennessee,2nd Congressional district,Human services,$100K to $499K,251761,-0.24123395398945,-0.980270709003966,1
EIN-93-0873280,Pacific,Klamath County,Oregon,2nd Congressional district,Human services,$1M to $4.9M,916003,0.068834210745131,-0.174505902970838,1
EIN-22-2894557,New England,Chittenden County,Vermont,Congressional district (at large),Unclassified,$1M to $4.9M,299139,0.0697596907212832,-0.142826076914604,1
EIN-20-3773809,East North Central,Macomb County,Michigan,10th Congressional district,Human services,$1M to $4.9M,1578099,0.133787742162707,-0.459381541414188,1
EIN-66-0387659,Unmapped,San Juan Municipio,Other/unmapped jurisdictions,Resident commissioner district (at large),Human services,$1M to $4.9M,2034270,-0.0107113280374863,-0.766511997021783,1
EIN-68-0460434,Pacific,Lassen County,California,1st Congressional district,Education,$5M to $9.9M,6099120,0.151652569128267,-0.749411933647264,1
EIN-22-2932229,New England,Northwest Hills Planning Region,Connecticut,5th Congressional district,Unclassified,$1M to $4.9M,1790660,-0.0316899400329398,-0.506678288539519,1
EIN-23-7098123,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Human services,$10M or more,6046230,-0.142472402700778,-0.259892558235977,1
EIN-94-3291754,Pacific,Sacramento County,California,6th Congressional district,Human services,$1M to $4.9M,1132580,0.203077835744072,-0.556972575694332,1
EIN-81-1260535,Pacific,Solano County,California,4th Congressional district,"Arts, culture, and humanities",Less than $100K,7500,0.178435632808256,-0.330798479087453,1
EIN-52-1681044,South Atlantic,Baltimore County,Maryland,2nd Congressional district,Health,$5M to $9.9M,1000595,0.254502625388503,0.125032413002466,0
EIN-55-0721741,South Atlantic,Lincoln County,West Virginia,1st Congressional district,Human services,$100K to $499K,130828,0.348199735937481,-0.429880696078315,1
EIN-65-0320556,South Atlantic,Broward County,Florida,23rd Congressional district,Unclassified,$1M to $4.9M,2100511,0.185353740472808,-0.355949224733486,1
EIN-59-2029342,South Atlantic,Charlotte County,Florida,17th Congressional district,Unclassified,$500K to $999K,44910,-0.413915427304136,-0.49076702722405,1
EIN-06-6089567,New England,South Central Connecticut Planning Region,Connecticut,3rd Congressional district,"Arts, culture, and humanities",$500K to $999K,33698,0.118427919394972,0.0860409752797024,0
EIN-95-3551068,Pacific,Riverside County,California,48th Congressional district,Unclassified,$1M to $4.9M,110638,0.148073578454059,0.10847241774396,0
EIN-73-0975892,West South Central,Tulsa County,Oklahoma,1st Congressional district,Human services,$500K to $999K,467800,0.218759396660507,-0.382369873117777,1
EIN-52-2123356,South Atlantic,Worcester County,Maryland,1st Congressional district,Environment and animals,$1M to $4.9M,2793147,-0.009111347687588,-0.975810939708531,1
EIN-58-1995069,East South Central,Hamblen County,Tennessee,1st Congressional district,Unclassified,$100K to $499K,62143,-0.322945126467767,-0.700241642684541,1
EIN-22-3505511,Mid-Atlantic,Mercer County,New Jersey,12th Congressional district,Education,$5M to $9.9M,9431655,-0.0124164250355647,-0.984125289916112,1
EIN-52-2029668,South Atlantic,Montgomery County,Maryland,6th Congressional district,Education,$5M to $9.9M,42103,-0.00899608002954772,-0.0151328583426399,1
EIN-51-0176029,West North Central,Polk County,Iowa,3rd Congressional district,Unclassified,$1M to $4.9M,570397,-0.176206880208922,-0.38906882485333,1
EIN-48-1108359,West North Central,Johnson County,Kansas,3rd Congressional district,"International, foreign affairs",$10M or more,693820,0.0119359270644164,0.00947610123853482,0
EIN-85-2733560,South Atlantic,Nash County,North Carolina,1st Congressional district,Human services,$100K to $499K,78023,0.403095658365101,0.258430737054452,0
EIN-25-1489354,Mid-Atlantic,Allegheny County,Pennsylvania,17th Congressional district,Health,$500K to $999K,137305,-0.0632375810105699,-0.218075323055549,1
EIN-65-1037158,South Atlantic,Monroe County,Florida,28th Congressional district,"Arts, culture, and humanities",$100K to $499K,67251,0.399687660161376,0.309459281779371,0
EIN-82-3227586,South Atlantic,Richland County,South Carolina,6th Congressional district,Education,$10M or more,239906997,0.00647232012056915,-0.975705817904784,1
EIN-36-2167735,East North Central,DuPage County,Illinois,4th Congressional district,Human services,$1M to $4.9M,176311,-0.0104728313526835,-0.0624116057506747,1
EIN-55-0526227,South Atlantic,Wood County,West Virginia,2nd Congressional district,"Arts, culture, and humanities",$500K to $999K,139446,-0.028963951554125,-0.272110492305224,1
EIN-52-1634738,South Atlantic,Prince George's County,Maryland,4th Congressional district,Unclassified,$10M or more,187000,0.0264412891192967,0.0134622831126544,0
EIN-11-3496343,Mid-Atlantic,Suffolk County,New York,2nd Congressional district,Human services,$1M to $4.9M,2048874,0.0214996519491557,-0.948061633629046,1
EIN-48-1102439,West North Central,Johnson County,Kansas,3rd Congressional district,Unclassified,$1M to $4.9M,2401187,0.0642612931952714,-0.774303026069951,1
EIN-99-0350425,Pacific,Honolulu County,Hawaii,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,275948,0.132307612272237,-0.764920859940954,1
EIN-03-0347288,New England,Chittenden County,Vermont,Congressional district (at large),Unclassified,$1M to $4.9M,283224,0.275751016214977,0.231565029567936,0
EIN-85-4198420,Pacific,Anchorage Municipality,Alaska,Congressional district (at large),"Public, societal benefit",$500K to $999K,593519,-0.134052519802452,-1.1273448731187,1
EIN-42-1586342,Mountain,Utah County,Utah,4th Congressional district,Human services,Less than $100K,9698,0.309537332343047,0.0976888461706497,0
EIN-77-0158519,Pacific,Santa Clara County,California,17th Congressional district,Human services,$1M to $4.9M,26901,-0.0318504975425173,-0.0433446718364316,1
EIN-37-1368038,East North Central,Pope County,Illinois,12th Congressional district,Environment and animals,$100K to $499K,323803,0.0162467976088813,-0.971318775161645,1
EIN-91-0848925,Pacific,Benton County,Washington,4th Congressional district,Education,$100K to $499K,17076,0.0868779936665553,0.0415890899253672,0
EIN-72-0408914,West South Central,Orleans Parish,Louisiana,2nd Congressional district,Education,$1M to $4.9M,90652,-0.0342814884257725,-0.118927277192268,1
EIN-36-2911588,East North Central,Kane County,Illinois,8th Congressional district,Human services,$1M to $4.9M,407824,0.0779901000858259,-0.148120036459361,1
EIN-34-1169085,East North Central,Franklin County,Ohio,15th Congressional district,Unclassified,$100K to $499K,155178,0.10960655843181,-0.306402406331096,1
EIN-23-7129726,East South Central,Jefferson County,Kentucky,3rd Congressional district,Unclassified,$5M to $9.9M,10587702,0.259000017879905,-0.726974500275276,1
EIN-16-0743965,Mid-Atlantic,Erie County,New York,26th Congressional district,Unclassified,$10M or more,239583,-0.22710499684024,-0.252928800682676,1
EIN-82-0509161,Mountain,Kootenai County,Idaho,1st Congressional district,Health,$100K to $499K,429954,0.0522624520991319,-0.862062512493567,1
EIN-27-1827270,Pacific,King County,Washington,7th Congressional district,Human services,$500K to $999K,53500,-0.241840841110221,-0.324584656976618,1
EIN-38-2418870,East North Central,Wayne County,Michigan,12th Congressional district,Unclassified,$10M or more,5084,-0.0107448955195333,-0.0112311002725577,1
EIN-41-1945936,West North Central,Winona County,Minnesota,1st Congressional district,Education,$1M to $4.9M,2418901,0.173724217587153,-0.793345297926772,1
EIN-33-0563781,Pacific,Orange County,California,46th Congressional district,Human services,$5M to $9.9M,4337169,0.0357038954547919,-0.64598206812979,1
EIN-42-1321239,West North Central,Scott County,Iowa,1st Congressional district,Unclassified,$5M to $9.9M,6187084,-0.0150989673486745,-0.876337828780466,1
EIN-58-1650925,South Atlantic,Cherokee County,Georgia,11th Congressional district,Unclassified,$1M to $4.9M,1532434,0.0865345813030351,-0.769982438548894,1
EIN-55-0801291,South Atlantic,Cherokee County,Georgia,11th Congressional district,"Public, societal benefit",$100K to $499K,12769,0.0264845274602732,-0.00947304097568943,1
EIN-33-1115064,Pacific,Sacramento County,California,7th Congressional district,Human services,$100K to $499K,507389,0.0192628297343207,-0.980609079837778,1
EIN-75-0875525,West South Central,Dallas County,Texas,24th Congressional district,Unclassified,$10M or more,9227651,-0.161777494688811,-0.900906508578282,1
EIN-22-2403126,Mid-Atlantic,Columbia County,New York,19th Congressional district,Unclassified,$500K to $999K,44220,-0.428003391609803,-0.499421003754997,1
EIN-74-2726459,West South Central,Fayette County,Texas,10th Congressional district,Environment and animals,$500K to $999K,96270,0.480389086133943,0.386745780847235,0
EIN-85-0390079,Mountain,Bernalillo County,New Mexico,1st Congressional district,Unclassified,$1M to $4.9M,481851,0.0828963772427129,-0.231784498415334,1
EIN-35-1645329,East North Central,White County,Indiana,4th Congressional district,"Public, societal benefit",$100K to $499K,256200,-0.120173761623097,-0.913999151022027,1
EIN-23-7003579,Pacific,Sonoma County,California,4th Congressional district,Human services,$100K to $499K,13286,-0.0932245689179856,-0.131779638883569,1
EIN-26-3230506,Mid-Atlantic,Northampton County,Pennsylvania,7th Congressional district,Education,$5M to $9.9M,1868166,0.226588249514447,-0.00336129778491362,1
EIN-59-2720211,South Atlantic,Pinellas County,Florida,13th Congressional district,Human services,$5M to $9.9M,4647384,0.012239916835564,-0.724899748089416,1
EIN-66-0528378,Unmapped,Aguada Municipio,Other/unmapped jurisdictions,Resident commissioner district (at large),Human services,$500K to $999K,145742,-0.445440472634062,-0.749907558092166,1
EIN-45-2966938,South Atlantic,Alachua County,Florida,3rd Congressional district,Human services,$100K to $499K,20000,0.210126410590278,0.155872938368056,0
EIN-26-4579813,East South Central,Grundy County,Tennessee,4th Congressional district,Health,$100K to $499K,41360,0.242198326151876,0.0679900765320091,0
EIN-47-1161436,West South Central,Tarrant County,Texas,24th Congressional district,Religion-related,$500K to $999K,37475,0.0191471985113793,-0.0243269768423886,1
EIN-46-3780009,South Atlantic,Leon County,Florida,2nd Congressional district,Education,$100K to $499K,260125,0.29850423091781,-0.341546653281268,1
EIN-80-0375834,West South Central,Washington County,Arkansas,3rd Congressional district,Education,$1M to $4.9M,201226,-0.0037968906760313,-0.127727648693075,1
EIN-58-1983449,South Atlantic,Haywood County,North Carolina,11th Congressional district,Unclassified,$500K to $999K,297978,0.101219569651928,-0.418747415241741,1
EIN-34-1681948,East North Central,Richland County,Ohio,4th Congressional district,"Arts, culture, and humanities",$500K to $999K,64981,-0.0333006631537128,-0.10422296633589,1
EIN-42-0698201,West North Central,Muscatine County,Iowa,1st Congressional district,Health,$10M or more,214464,-0.0657666037267713,-0.0800591336899757,1
EIN-25-0987251,Mid-Atlantic,Allegheny County,Pennsylvania,12th Congressional district,"Arts, culture, and humanities",$100K to $499K,7900,0.0469454713075859,-0.024457921709343,1
EIN-52-1112541,South Atlantic,Baltimore city,Maryland,7th Congressional district,Human services,$1M to $4.9M,1343850,0.0543911256190694,-0.574078352328262,1
EIN-25-6003626,Mid-Atlantic,Butler County,Pennsylvania,16th Congressional district,Education,$100K to $499K,188034,0.437073296105049,-0.00226874459683638,1
EIN-20-0013393,South Atlantic,Arlington County,Virginia,8th Congressional district,Human services,Less than $100K,4167,0.420311656252411,0.388166319524801,0
EIN-04-3698700,East North Central,Hamilton County,Ohio,1st Congressional district,Human services,$500K to $999K,17550,0.102351882992452,0.0748989089202612,0
EIN-91-2156812,Pacific,Los Angeles County,California,34th Congressional district,"Arts, culture, and humanities",$5M to $9.9M,1664600,0.299485659679131,0.104449234757961,0
EIN-57-1091802,South Atlantic,Lexington County,South Carolina,2nd Congressional district,"Public, societal benefit",$100K to $499K,334238,-0.138129939325591,-1.0997085672036,1
EIN-27-1276653,Mountain,Montrose County,Colorado,3rd Congressional district,Human services,$100K to $499K,2471,0.0907029983928026,0.0851948364604208,0
EIN-47-3996704,East North Central,Cook County,Illinois,5th Congressional district,"Arts, culture, and humanities",$100K to $499K,1767,0.00266934231948809,-0.00569365037295067,1
EIN-31-1449420,East North Central,Franklin County,Ohio,3rd Congressional district,Human services,$100K to $499K,176341,-0.117298159517307,-0.699664135851599,1
EIN-26-2838428,New England,Hillsborough County,New Hampshire,2nd Congressional district,"Public, societal benefit",$100K to $499K,43838,0.132407562056103,0.0161877417490502,0
EIN-27-0649636,Mid-Atlantic,Middlesex County,New Jersey,6th Congressional district,Human services,$1M to $4.9M,4181245,0.00814361327639544,-0.98068874606329,1
EIN-23-2380315,Mid-Atlantic,Northampton County,Pennsylvania,7th Congressional district,"Arts, culture, and humanities",$500K to $999K,13000,0.0283174886472404,0.00960612581232503,0
EIN-83-0219702,Mountain,Big Horn County,Wyoming,Congressional district (at large),Unclassified,$500K to $999K,693740,-0.0559636089379896,-0.967500847495487,1
EIN-37-0975574,East North Central,Livingston County,Illinois,2nd Congressional district,Human services,$1M to $4.9M,1088483,0.145291738879261,-0.38312628344232,1
EIN-16-1543255,Mid-Atlantic,Erie County,New York,26th Congressional district,Environment and animals,$1M to $4.9M,287047,0.245908023927378,0.0430165516783163,0
EIN-23-7356024,New England,Sullivan County,New Hampshire,2nd Congressional district,Religion-related,$1M to $4.9M,137083,0.17410978171702,0.0618793196893508,0
EIN-56-1942537,South Atlantic,Wilson County,North Carolina,1st Congressional district,Human services,$1M to $4.9M,2395257,-0.00277839315102543,-0.983613418021432,1
EIN-32-0007171,New England,Capitol Planning Region,Connecticut,1st Congressional district,Human services,$500K to $999K,44977,0.0817804130698851,0.00724521197879466,0
EIN-16-0762843,Mid-Atlantic,Erie County,New York,26th Congressional district,Unclassified,$10M or more,1311427,-0.13637544307271,-0.14390622845779,1
EIN-84-3427072,Mid-Atlantic,Erie County,New York,23rd Congressional district,Human services,$500K to $999K,337613,0.729899101357643,0.610419976310354,0
EIN-38-1358417,East North Central,St. Clair County,Michigan,9th Congressional district,Human services,$1M to $4.9M,1238740,0.262916527079359,-0.00585919531750399,1
EIN-36-3506886,West North Central,Hennepin County,Minnesota,5th Congressional district,Education,$500K to $999K,432574,-0.10766003714074,-0.80136118568125,1
EIN-62-1514591,East South Central,Crittenden County,Kentucky,1st Congressional district,"Arts, culture, and humanities",Less than $100K,15173,-0.0265130346165226,-0.275913080640389,1
EIN-56-2232193,South Atlantic,Catawba County,North Carolina,10th Congressional district,"Public, societal benefit",$500K to $999K,2e+05,0.572960867110346,0.45843340170623,0
EIN-66-0839081,Unmapped,Lajas Municipio,Other/unmapped jurisdictions,Resident commissioner district (at large),Environment and animals,Less than $100K,10029,-0.299930202413002,-1.299930202413,1
EIN-36-2249893,East North Central,Kankakee County,Illinois,2nd Congressional district,Unclassified,$1M to $4.9M,137026,-0.240304284318408,-0.37720625113647,1
EIN-22-3394753,Mid-Atlantic,Middlesex County,New Jersey,6th Congressional district,Human services,$1M to $4.9M,20000,0.0304076325227049,0.0161848338030413,0
EIN-41-1915126,West North Central,Crow Wing County,Minnesota,8th Congressional district,Human services,$500K to $999K,187826,0.134476004486989,-0.138442805414611,1
EIN-13-6161548,Mid-Atlantic,Westchester County,New York,17th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,77512,-0.982865904602765,-1.05645697250494,1
EIN-13-1325246,Mid-Atlantic,New York County,New York,12th Congressional district,Unclassified,$1M to $4.9M,86725,0.0430939241590581,0.00366447252964085,0
EIN-23-7113031,East South Central,Mobile County,Alabama,2nd Congressional district,Environment and animals,$500K to $999K,214000,-0.11386688898152,-0.430192544765993,1
EIN-20-5033966,East South Central,Johnson County,Tennessee,1st Congressional district,Health,$500K to $999K,588899,0.153046258936195,-0.832905288888145,1
EIN-72-1505359,West South Central,Orleans Parish,Louisiana,2nd Congressional district,Health,$10M or more,23059533,0.0593573358705616,-0.821104861925955,1
EIN-31-1262572,East South Central,Davidson County,Tennessee,5th Congressional district,Health,$10M or more,865142,0.290235120271176,0.270246752746864,0
EIN-47-1771665,West South Central,Bell County,Texas,31st Congressional district,Human services,$500K to $999K,349938,-0.0757259378271409,-0.728725697107445,1
EIN-31-1031458,East North Central,Montgomery County,Ohio,10th Congressional district,Unclassified,$100K to $499K,115872,0.465541725280513,0.0792836999059956,0
EIN-13-1624046,Mid-Atlantic,New York County,New York,10th Congressional district,Unclassified,$10M or more,257092498,0.0380863731856162,-0.702724706587174,1
EIN-36-3298143,East North Central,Cook County,Illinois,7th Congressional district,Human services,$1M to $4.9M,3878113,-0.0210943975687813,-0.92379630256811,1
EIN-58-2244770,South Atlantic,Fulton County,Georgia,5th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,94009,-0.0241345259266013,-0.0757652979963686,1
EIN-27-3183929,East North Central,Hamilton County,Ohio,1st Congressional district,Health,$1M to $4.9M,165009,0.285112535614269,0.21817048844339,0
EIN-23-7167314,West South Central,Faulkner County,Arkansas,2nd Congressional district,Unclassified,$10M or more,916506,0.0653770803679742,-0.00674417887277217,1
EIN-25-1146751,Mid-Atlantic,Franklin County,Pennsylvania,13th Congressional district,Human services,$1M to $4.9M,604065,0.0273656485147295,-0.423613221217915,1
EIN-23-7084091,South Atlantic,Alexandria city,Virginia,8th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,5699288,0.570964648494298,-0.270776887143362,1
EIN-06-1513190,Mid-Atlantic,Rockland County,New York,17th Congressional district,Environment and animals,$100K to $499K,57000,0.0667446591587147,-0.201060885825569,1
EIN-04-3473587,New England,Suffolk County,Massachusetts,8th Congressional district,"Public, societal benefit",$1M to $4.9M,360206,-0.195981710429013,-0.44609610704329,1
EIN-45-5610021,Pacific,San Diego County,California,52nd Congressional district,Health,$100K to $499K,8000,0.081756728584235,0.0609090624804553,0
EIN-63-0852988,East South Central,Lauderdale County,Alabama,4th Congressional district,Health,$100K to $499K,115337,-0.147499334221039,-0.761810918774967,1
EIN-37-1828794,Mountain,Maricopa County,Arizona,4th Congressional district,Health,$500K to $999K,288550,-0.11447569509612,-0.630245506787856,1
EIN-23-2197987,Mid-Atlantic,Chester County,Pennsylvania,6th Congressional district,Unclassified,Less than $100K,12869,0.052316630355846,-0.134596949891068,1
EIN-46-4395747,Pacific,San Joaquin County,California,9th Congressional district,"Public, societal benefit",$100K to $499K,1500,0.0603893925922771,0.0563964414819705,0
EIN-59-2669952,South Atlantic,Orange County,Florida,10th Congressional district,Human services,$10M or more,233073,0.176062427848989,0.158135634402418,0
EIN-47-4484086,West North Central,Hennepin County,Minnesota,3rd Congressional district,"Arts, culture, and humanities",$100K to $499K,57500,0.0230192190880284,-0.149033958808973,1
EIN-39-1081871,East North Central,Iron County,Wisconsin,7th Congressional district,Unclassified,$1M to $4.9M,6371,0.0435832388136902,0.0403075290422958,0
EIN-39-1232343,East North Central,Waukesha County,Wisconsin,5th Congressional district,Unclassified,$1M to $4.9M,941833,0.303345074835988,-0.015712474787613,1
EIN-57-0462653,South Atlantic,Mecklenburg County,North Carolina,12th Congressional district,Environment and animals,$1M to $4.9M,75000,0.0215406377534522,-0.0406460450098918,1
EIN-80-0371556,Pacific,King County,Washington,7th Congressional district,Human services,$100K to $499K,33988,0.00412511761104743,-0.135520796098395,1
EIN-95-4067758,Pacific,Los Angeles County,California,37th Congressional district,Health,$10M or more,40726881,0.0533163924372504,-0.24281806758652,1
EIN-04-6009940,New England,Suffolk County,Massachusetts,8th Congressional district,Unclassified,$1M to $4.9M,28048,-0.463203318871847,-0.476191336166359,1
EIN-35-1748468,East North Central,Vanderburgh County,Indiana,8th Congressional district,Health,$1M to $4.9M,39439,-0.107329660674139,-0.14208714090444,1
EIN-06-6032106,New England,South Central Connecticut Planning Region,Connecticut,3rd Congressional district,"Public, societal benefit",$10M or more,1271752,-0.30049975073432,-0.317768592426565,1
EIN-03-0218716,New England,Washington County,Vermont,Congressional district (at large),Human services,$1M to $4.9M,59015,0.00616775457070525,-0.0166557992285279,1
EIN-51-0243196,South Atlantic,Norfolk city,Virginia,3rd Congressional district,"Arts, culture, and humanities",$10M or more,2717796,0.141631908246256,0.0149123053643856,0
EIN-56-1791366,South Atlantic,Durham County,North Carolina,4th Congressional district,Education,$1M to $4.9M,1025615,-0.0151724664483619,-0.885237279220889,1
EIN-20-4230463,Mid-Atlantic,Erie County,New York,26th Congressional district,"Public, societal benefit",$1M to $4.9M,317088,0.293004948621368,0.195354288830849,0
EIN-95-3854831,Pacific,Orange County,California,46th Congressional district,Unclassified,$1M to $4.9M,2283725,0.0252181260314037,-0.94785384948718,1
EIN-39-1391737,East North Central,Dane County,Wisconsin,2nd Congressional district,Human services,$1M to $4.9M,2522580,0.168255773727274,-0.54763844699727,1
EIN-76-0242624,West South Central,Harris County,Texas,29th Congressional district,Human services,$1M to $4.9M,2291425,-0.035459827659626,-0.94483449156891,1
EIN-55-0650453,South Atlantic,Upshur County,West Virginia,2nd Congressional district,Human services,$100K to $499K,91857,-0.244359255202629,-1.01828292189738,1
EIN-04-3587685,Mid-Atlantic,Kings County,New York,10th Congressional district,"Arts, culture, and humanities",$100K to $499K,121833,-0.0351351492136915,-0.352453209565929,1
EIN-85-2475601,East North Central,Pickaway County,Ohio,2nd Congressional district,Education,$500K to $999K,2424,-0.0867468127060884,-0.0900730425809568,1
EIN-61-0666065,East South Central,Pulaski County,Kentucky,5th Congressional district,Health,$10M or more,9471369,0.0365744335821267,-0.166301802833529,1
EIN-71-0762618,East North Central,Dane County,Wisconsin,2nd Congressional district,"Arts, culture, and humanities",$500K to $999K,461236,-0.0365075824066671,-0.787560717059723,1
EIN-94-6023161,Pacific,Sacramento County,California,6th Congressional district,Human services,$1M to $4.9M,1155423,0.028558863381747,-0.306180148813068,1
EIN-14-1584091,Mid-Atlantic,Dutchess County,New York,18th Congressional district,Unclassified,$1M to $4.9M,548533,-0.135874653981564,-0.725552420113414,1
EIN-52-1885132,South Atlantic,Prince George's County,Maryland,4th Congressional district,"Public, societal benefit",$10M or more,28896604,0.0377028857456801,-0.795544681245926,1
EIN-87-0387940,Mountain,Cache County,Utah,1st Congressional district,"Arts, culture, and humanities",$100K to $499K,20000,0.2349979087938,0.197985409672847,0
EIN-42-1371068,West North Central,Allamakee County,Iowa,2nd Congressional district,Unclassified,$100K to $499K,84734,-0.0602251782682954,-0.280500581012964,1
EIN-74-3158037,West North Central,Allen County,Kansas,2nd Congressional district,Education,$500K to $999K,456873,-0.0381272648745528,-0.56572957542191,1
EIN-85-3995232,East North Central,Portage County,Ohio,14th Congressional district,Health,$100K to $499K,163335,-0.275035880118193,-0.826610384128324,1
EIN-34-1590276,East North Central,Stark County,Ohio,6th Congressional district,Unclassified,$1M to $4.9M,1672584,0.105134612394002,-0.38936481966238,1
EIN-47-1050656,Pacific,King County,Washington,7th Congressional district,"Arts, culture, and humanities",$500K to $999K,108076,-0.14246346162651,-0.276200528879886,1
EIN-05-0370419,New England,Providence County,Rhode Island,2nd Congressional district,Human services,$5M to $9.9M,5276369,0.133171091912401,-0.615949966301848,1
EIN-45-3217621,Mid-Atlantic,New York County,New York,13th Congressional district,Education,$10M or more,5383298,-0.0110954152107683,-0.343523016326646,1
EIN-26-2780103,Pacific,Kern County,California,20th Congressional district,Human services,$1M to $4.9M,3726289,-0.0264934271405505,-0.967331758658084,1
EIN-23-7358415,Mid-Atlantic,Kings County,New York,9th Congressional district,Unclassified,$10M or more,12338760,0.200249606286385,0.0539504146718356,0
EIN-91-2054524,Pacific,King County,Washington,1st Congressional district,Human services,$100K to $499K,67940,0.0845543691436043,-0.211544998910438,1
EIN-27-1348969,East North Central,Ross County,Ohio,2nd Congressional district,Human services,Less than $100K,5690,-1.39709748659165,-1.99547796824061,1
EIN-75-1568320,West South Central,Dallas County,Texas,30th Congressional district,Religion-related,$500K to $999K,655447,0.0803015747660247,-0.88543164619628,1
EIN-86-0209672,Mountain,Pima County,Arizona,7th Congressional district,Unclassified,$500K to $999K,143940,0.0283302916966323,-0.11584529120583,1
EIN-54-0505924,South Atlantic,Lynchburg city,Virginia,5th Congressional district,Unclassified,$5M to $9.9M,338508,0.0776602697162645,0.0441766543902906,0
EIN-95-6192466,Pacific,Orange County,California,45th Congressional district,Unclassified,$5M to $9.9M,1023590,0.0486934319881197,-0.0693056637583148,1
EIN-63-0799646,East South Central,Baldwin County,Alabama,1st Congressional district,Human services,$500K to $999K,245730,0.191635780255736,-0.197913463093249,1
EIN-73-1293008,West South Central,Oklahoma County,Oklahoma,5th Congressional district,Unclassified,$1M to $4.9M,2643238,0.118241457225516,-0.354005077935102,1
EIN-46-3245077,East North Central,Adams County,Illinois,15th Congressional district,"Public, societal benefit",$1M to $4.9M,1843167,-0.0142130490295635,-0.85922378835843,1
EIN-20-2957113,Mid-Atlantic,Bronx County,New York,14th Congressional district,Education,$5M to $9.9M,1104892,0.0319962870706368,-0.0751268054186896,1
EIN-34-1177633,East North Central,Cuyahoga County,Ohio,11th Congressional district,"Public, societal benefit",$1M to $4.9M,615377,-0.109295968894354,-0.620559303446213,1
EIN-45-4667733,Mid-Atlantic,Bronx County,New York,14th Congressional district,Education,$10M or more,3230,-0.0486423613045839,-0.048978137731956,1
EIN-06-1459887,Mid-Atlantic,Orange County,New York,18th Congressional district,Human services,$1M to $4.9M,1979801,-0.0334083111807875,-1.03301246853834,1
EIN-32-0060209,Mid-Atlantic,New York County,New York,12th Congressional district,"International, foreign affairs",$1M to $4.9M,940602,-0.14977173098326,-0.941038706046542,1
EIN-23-7628498,South Atlantic,Miami-Dade County,Florida,27th Congressional district,Education,$100K to $499K,19722,-0.0983209083161081,-0.194922559978056,1
EIN-81-0929217,East North Central,Boone County,Indiana,4th Congressional district,Human services,$100K to $499K,117984,0.415505644600835,0.271402521169543,0
EIN-25-1735895,Mid-Atlantic,Allegheny County,Pennsylvania,12th Congressional district,Human services,$5M to $9.9M,1854560,0.0480092638198593,-0.197873346643755,1
